종목코드,종목명,시작일 기준가,종료일 종가,대비,등락률,거래량,거래대금
"33626K","두산퓨얼셀1우","9460","13250","3790","40.06","1069898","13064002920"
"33626L","두산퓨얼셀2우B","12450","16150","3700","29.72","653519","9775383400"
"016740","두올","2760","2960","200","7.25","2451102","7115474970"
"073190","듀오백","2215","2770","555","25.06","1070131","2756556795"
"176750","듀켐바이오","7030","6700","-330","-4.69","136105","914238250"
"030350","드래곤플라이","1885","2090","205","10.88","29704133","61323877690"
"203650","드림시큐리티","3110","3370","260","8.36","11679016","39398488350"
"223250","드림씨아이에스","14050","14250","200","1.42","751989","10611256350"
"060570","드림어스컴퍼니","3300","3685","385","11.67","1030538","3568272175"
"192650","드림텍","9570","9250","-320","-3.34","3614092","33584789670"
"217620","디딤","1375","1385","10","0.73","8854844","13031412477"
"016670","디모아","973","973","0","0.00","0","0"
"187870","디바이스이엔지","17200","18400","1200","6.98","219539","3976433550"
"066670","디스플레이텍","5950","6180","230","3.87","6391531","40663311770"
"024090","디씨엠","22350","20450","-1900","-8.50","1069703","22789396200"
"003160","디아이","5910","6220","310","5.25","1595238","10016817520"
"092200","디아이씨","4125","4485","360","8.73","2532978","10935405880"
"110990","디아이티","7170","7070","-100","-1.39","1600772","11966236250"
"078590","디아크","2380","2380","0","0.00","0","0"
"263690","디알젬","8710","9640","930","10.68","176455","1648402750"
"214680","디알텍","1525","1655","130","8.52","9290872","14381160135"
"377190","디앤디플랫폼리츠","4410","4650","240","5.44","2763826","11914240855"
"263720","디앤씨미디어","21700","23000","1300","5.99","956368","22096825950"
"376300","디어유","34750","37250","2500","7.19","3727769","140812243350"
"141020","디에스앤엘","1335","1335","0","0.00","0","0"
"109740","디에스케이","5190","5780","590","11.37","344186","1906957230"
"196490","디에이테크놀로지","3930","4680","750","19.08","4524093","19160198365"
"066900","디에이피","3310","3495","185","5.59","867164","2988558275"
"180400","디엑스앤브이엑스","7740","7740","0","0.00","0","0"
"127120","디엔에이링크","3975","3940","-35","-0.88","1542922","5941001490"
"092070","디엔에프","14550","14000","-550","-3.78","1075232","15835714600"
"039840","디오","26700","27650","950","3.56","1041096","28261764200"
"013570","디와이","6850","7360","510","7.45","6525523","46380108730"
"219550","디와이디","1435","1540","105","7.32","25556914","39187090645"
"310870","디와이씨","1450","1585","135","9.31","3862018","5963194015"
"210540","디와이파워","12650","12600","-50","-0.40","1321221","15671567800"
"104460","디와이피엔에프","38500","40350","1850","4.81","481642","18425435550"
"079810","디이엔티","6780","7930","1150","16.96","1361614","10182820990"
"113810","디젠스","1100","1245","145","13.18","34898942","45191444864"
"043360","디지아이","3600","3430","-170","-4.72","1402713","4986270250"
"197140","디지캡","4045","4125","80","1.98","1246032","4966750495"
"068930","디지털대성","6940","7910","970","13.98","894713","6460069770"
"033130","디지틀조선","2180","2325","145","6.65","1975414","4466123935"
"105740","디케이락","9440","12050","2610","27.65","1475712","15647729800"
"263020","디케이앤디","2955","3160","205","6.94","1027165","3167971185"
"290550","디케이티","9240","11000","1760","19.05","1741297","18321643800"
"187220","디티앤씨","5040","5640","600","11.90","2359069","13124677180"
"163430","디피코","7620","7620","0","0.00","0","0"
"131180","딜리","1660","1665","5","0.30","1368974","2250597325"
"315640","딥노이드","8180","8700","520","6.36","1263449","11182109240"
"317120","라닉스","6200","6750","550","8.87","1457625","9692327200"
"042510","라온시큐어","2745","3055","310","11.29","11331015","33686879770"
"232680","라온테크","14700","14650","-50","-0.34","2557769","37699531950"
"300120","라온피플","7132","5800","-1332","-18.68","7013790","65874465260"
"171120","라이온켐텍","7600","8960","1360","17.89","11298215","105128835030"
"069540","라이트론","3880","4250","370","9.54","1667572","6587555305"
"285770","라이프사이언스테크놀로지","1390","1390","0","0.00","0","0"
"347700","라이프시맨틱스","5700","5950","250","4.39","2178340","13212262450"
"214260","라파스","38600","40800","2200","5.70","613872","24845800000"
"403360","라피치","13000","13500","500","3.85","1488","18975600"
"115390","락앤락","7810","8070","260","3.33","4576241","39975528090"
"200350","래몽래인","16100","21900","5800","36.02","4574024","89797898200"
"171010","램테크놀러지","6190","7380","1190","19.22","5720505","40684447390"
"084650","랩지노믹스","7590","8090","500","6.59","93339059","824728783230"
"217500","러셀","3490","3820","330","9.46","10681266","40843384835"
"092590","럭스피아","2350","2085","-265","-11.28","25943","48196140"
"141080","레고켐바이오","47950","49950","2000","4.17","5253871","245499964950"
"060300","레드로버","1830","1830","0","0.00","0","0"
"038390","레드캡투어","18350","20350","2000","10.90","434779","8858797350"
"294140","레몬","5920","5420","-500","-8.45","12069938","68699094290"
"228670","레이","23950","23050","-900","-3.76","2948568","71118530600"
"228850","레이언스","9500","10800","1300","13.68","960508","10044594290"
"412350","레이저쎌","14750","12300","-2450","-16.61","11649708","150204675840"
"281740","레이크머티리얼즈","4450","4710","260","5.84","9351995","45124149425"
"277810","레인보우로보틱스","23750","28100","4350","18.32","10602996","295785861350"
"179720","렌딩머신","5600","5100","-500","-8.93","165","967400"
"215100","로보로보","7300","7780","480","6.58","19361586","150195046380"
"090360","로보스타","18500","20650","2150","11.62","2215007","44148580350"
"238500","로보쓰리","798","720","-78","-9.77","971148","687364840"
"108490","로보티즈","18150","21700","3550","19.56","8745189","186848977750"
"900260","로스웰","307","353","46","14.98","213859755","79076810218"
"223220","로지스몬","598","590","-8","-1.34","3159","1509486"
"067730","로지시스","4950","5860","910","18.38","6696325","40653527350"
"071280","로체시스템즈","6020","6380","360","5.98","2325316","14544167790"
"032350","롯데관광개발","11900","11900","0","0.00","8678579","98725429850"
"089860","롯데렌탈","36650","38150","1500","4.09","1520856","58464405900"
"330590","롯데리츠","5290","5080","-210","-3.97","5511163","27861474293"
"000400","롯데손해보험","1615","1705","90","5.57","3680876","6156621785"
"023530","롯데쇼핑","99000","101500","2500","2.53","2142661","202298697900"
"004000","롯데정밀화학","68800","68600","-200","-0.29","3407182","224060532900"
"286940","롯데정보통신","26350","27600","1250","4.74","552949","14920080700"
"280360","롯데제과","115500","122500","7000","6.06","247931","29293519500"
"004990","롯데지주","35050","38800","3750","10.70","3804069","136379082450"
"00499K","롯데지주우","47600","50700","3100","6.51","20902","1014178100"
"005300","롯데칠성","174000","166500","-7500","-4.31","893751","151830153000"
"005305","롯데칠성우","71900","71200","-700","-0.97","25649","1824435800"
"011170","롯데케미칼","180000","182500","2500","1.39","2375938","412424954500"
"071840","롯데하이마트","16850","16650","-200","-1.19","412490","6961126100"
"038060","루멘스","1135","1190","55","4.85","3335361","3897344270"
"162120","루켄테크놀러지스","4800","5100","300","6.25","42518","203993190"
"253610","루트락","2395","2290","-105","-4.38","20701","42295815"
"085370","루트로닉","17900","20700","2800","15.64","7335957","140402111550"
"08537M","루트로닉3우C","25200","28850","3650","14.48","4168","107938600"
"060240","룽투코리아","4765","5280","515","10.81","32340202","173661735145"
"058470","리노공업","134200","131200","-3000","-2.24","1016814","133386840564"
"039980","리노스","1030","971","-59","-5.73","7484114","7114927337"
"019570","리더스 기술투자","400","387","-13","-3.25","12887539","5101466241"
"016100","리더스코스메틱","2820","2630","-190","-6.74","347035","934854030"
"012700","리드코프","8080","8420","340","4.21","2700478","22432689940"
"302550","리메드","13400","13550","150","1.12","458887","6406228200"
"377450","리파인","11500","11000","-500","-4.35","855502","9482142900"
"277070","린드먼아시아","4720","5060","340","7.20","4352301","22642504025"
"042500","링네트","4550","5020","470","10.33","5081582","27520855105"
"219420","링크제니시스","5680","7020","1340","23.59","9647469","68457547840"
"027740","마니커","1585","1415","-170","-10.73","10180119","14589902815"
"195500","마니커에프앤지","3915","4095","180","4.60","4041308","16589728915"
"357430","마스턴프리미어리츠","5010","5010","0","0.00","336286","1664800630"
"222810","마이더스AI","2070","1570","-500","-24.15","58937265","118551688235"
"305090","마이크로디지탈","5140","5330","190","3.70","1655249","9506204920"
"098120","마이크로컨텍솔","6300","6440","140","2.22","1262995","8139284250"
"147760","마이크로프랜드","4550","4940","390","8.57","396343","1935891615"
"377480","마인즈랩","16250","17050","800","4.92","1450754","24458743250"
"038290","마크로젠","26200","26850","650","2.48","318032","8344388000"
"204320","만도","48500","56200","7700","15.88","7271777","393678025100"
"001080","만호제강","22300","27600","5300","23.77","198513","4821842650"
"267980","매일유업","59100","59200","100","0.17","230682","13507590900"
"005990","매일홀딩스","9230","8900","-330","-3.58","102394","918914630"
"127160","매직마이크로","282","282","0","0.00","0","0"
"093520","매커스","7940","8980","1040","13.10","3228078","28389434290"
"377030","맥스트","17850","18850","1000","5.60","11711496","218474109350"
"088980","맥쿼리인프라","12200","12900","700","5.74","20358074","252917763900"
"094800","맵스리얼티1","4520","4510","-10","-0.22","796914","3536338160"
"100590","머큐리","6430","6690","260","4.04","380173","2495006780"
"067280","멀티캠퍼스","38100","40250","2150","5.64","161750","6546993200"
"072870","메가스터디","11200","11250","50","0.45","1501300","17371705550"
"215200","메가스터디교육","77400","85300","7900","10.21","1479620","127021853300"
"133750","메가엠디","2670","3125","455","17.04","57510648","210468435060"
"235980","메드팩토","26400","32250","5850","22.16","5299581","160632244300"
"200580","메디쎄이","14000","16400","2400","17.14","82733","1189745900"
"041920","메디아나","5100","5060","-40","-0.78","12369505","68723206405"
"233250","메디안디노스틱","32600","32700","100","0.31","267","8364050"
"014100","메디앙스","4160","4085","-75","-1.80","561506","2266702940"
"236340","메디젠휴먼케어","9400","9080","-320","-3.40","4828","43737760"
"054180","메디콕스","5410","8280","2870","53.05","16405638","124505499180"
"086900","메디톡스","113800","109900","-3900","-3.43","478011","54140434100"
"078160","메디포스트","19450","21200","1750","9.00","3569165","76650729050"
"065650","메디프론","1595","1730","135","8.46","2100313","3565819050"
"138040","메리츠금융지주","26600","29100","2500","9.40","3002204","78304390050"
"008560","메리츠증권","4665","4875","210","4.50","16072860","74391210570"
"000060","메리츠화재","32550","37300","4750","14.59","3584640","120610623300"
"021880","메이슨캐피탈","566","474","-92","-16.25","28406437","14291804703"
"140410","메지온","19600","18550","-1050","-5.36","10109832","212832561300"
"241770","메카로","10550","11500","950","9.00","194211","2100239510"
"090370","메타랩스","871","729","-142","-16.30","9090708","6982433706"
"059210","메타바이오메드","2270","2450","180","7.93","2213691","5291935755"
"058110","멕아이씨에스","6090","6390","300","4.93","29568187","211550547130"
"096640","멜파스","1495","1495","0","0.00","0","0"
"017180","명문제약","3270","3450","180","5.50","1306912","4387352580"
"257370","명성티엔에스","9210","9210","0","0.00","0","0"
"009900","명신산업","16650","22350","5700","34.23","11905489","240191201050"
"267060","명진홀딩스","181","181","0","0.00","0","0"
"012690","모나리자","3495","3480","-15","-0.43","6969983","24162899540"
"005360","모나미","4165","3800","-365","-8.76","12795829","48020646280"
"080420","모다이노칩","3405","3405","0","0.00","5214871","17641219010"
"080160","모두투어","15650","16100","450","2.88","1620899","24568760400"
"204210","모두투어리츠","4560","4875","315","6.91","89919","423268470"
"100030","모바일리더","20750","21300","550","2.65","197826","4088123350"
"087260","모바일어플라이언스","3165","3415","250","7.90","21135150","73389964280"
"101330","모베이스","2920","3185","265","9.08","2224780","6888877930"
"012860","모베이스전자","1395","1510","115","8.24","24139942","36446315785"
"363260","모비데이즈","1515","1490","-25","-1.65","20618204","32760594985"
"348030","모비릭스","15100","18350","3250","21.52","22771373","421019065350"
"250060","모비스","1740","2440","700","40.23","44966628","110638915435"
"288980","모아데이타","3843","2375","-1468","-38.20","64645465","411801425310"
"033200","모아텍","5610","9650","4040","72.01","27210435","250338472430"
"009680","모토닉","8480","8510","30","0.35","241153","2068266560"
"118990","모트렉스","10850","12000","1150","10.60","27736395","329304917640"
"006920","모헨즈","3960","4580","620","15.66","5163823","23028334715"
"009580","무림P&P","3970","4735","765","19.27","6951946","30301208280"
"001810","무림SP","2690","3010","320","11.90","11833318","35920124860"
"009200","무림페이퍼","2590","2740","150","5.79","21865644","61960318105"
"135160","무송지오씨","2660","2595","-65","-2.44","136763","346585525"
"322970","무진메디","5010","4990","-20","-0.40","54988","271801745"
"033920","무학","6680","7010","330","4.94","2347707","16523383920"
"008420","문배철강","3620","3890","270","7.46","3745502","14252854795"
"279600","미디어젠","10450","9910","-540","-5.17","172126","1713901090"
"095500","미래나노텍","6030","9030","3000","49.75","81406665","685368803740"
"025560","미래산업","10100","11300","1200","11.88","578929","6307695750"
"218150","미래생명자원","6500","5930","-570","-8.77","16808617","105974290090"
"007120","미래아이앤지","314","348","34","10.83","47011674","17193731559"
"396690","미래에셋글로벌리츠","4775","4890","115","2.41","993127","4680792350"
"353490","미래에셋대우스팩 5호","2150","2120","-30","-1.40","2888725","6548764440"
"328380","미래에셋대우스팩3호","2130","2255","125","5.87","19782427","48158855235"
"357250","미래에셋맵스리츠","4275","4405","130","3.04","668149","2843953880"
"100790","미래에셋벤처투자","5650","6160","510","9.03","2160629","12906275470"
"412930","미래에셋비전스팩1호","2150","2125","-25","-1.16","732986","1562875150"
"085620","미래에셋생명","3115","3145","30","0.96","1099393","3359781660"
"006800","미래에셋증권","6470","6680","210","3.25","22400057","143111710310"
"00680K","미래에셋증권2우B","3785","3940","155","4.10","2356619","9023824990"
"006805","미래에셋증권우","4350","4885","535","12.30","186082","842892655"
"208890","미래엔에듀파트너","1485","1300","-185","-12.46","1315","1618195"
"049950","미래컴퍼니","19550","21850","2300","11.76","475341","9812493050"
"207760","미스터블루","5440","6310","870","15.99","4439665","28011414660"
"002840","미원상사","175000","179000","4000","2.29","30661","5482598500"
"268280","미원에스씨","198000","193000","-5000","-2.53","30782","5964773000"
"107590","미원홀딩스","132500","136500","4000","3.02","10679","1418537500"
"134380","미원화학","66100","66800","700","1.06","5926","391732200"
"003650","미창석유","81600","82600","1000","1.23","9726","781747200"
"059090","미코","8190","9100","910","11.11","1721113","14968106570"
"214610","미코바이오메드","12200","11200","-1000","-8.20","76979603","1024734196950"
"201490","미투온","4425","4870","445","10.06","4214575","20160026360"
"950190","미투젠","16300","15950","-350","-2.15","840348","14136802000"
"155900","바다로19호","3340","3345","5","0.15","452359","1512957255"
"206640","바디텍메드","12950","12350","-600","-4.63","6069940","84787873000"
"018700","바른손","2695","3030","335","12.43","27390662","83096518510"
"035620","바른손이앤에이","1055","1160","105","9.95","7310916","8243595970"
"064520","바른전자","7000","5520","-1480","-21.14","1754319","9835080540"
"053030","바이넥스","15100","15350","250","1.66","6638941","100700095200"
"301300","바이브컴퍼니","30500","32550","2050","6.72","476347","14935830700"
"064550","바이오니아","34150","33300","-850","-2.49","44172684","1656796209350"
"314930","바이오다인","27200","27950","750","2.76","233013","6555374750"
"208710","바이오로그디바이스","1430","1315","-115","-8.04","23374096","33798426930"
"086820","바이오솔루션","15050","15050","0","0.00","749692","11573771000"
"038460","바이오스마트","4000","4365","365","9.13","12558670","58577474865"
"281310","바이오시네틱스","7600","7600","0","0.00","0","0"
"251120","바이오에프디엔씨","24200","23350","-850","-3.51","1238211","28059404750"
"266470","바이오인프라생명과학","2110","1600","-510","-24.17","233277","419709040"
"086040","바이오톡스텍","7660","8370","710","9.27","16394166","145059863910"
"199290","바이오프로테크","1085","1060","-25","-2.30","5325","5150761"
"099430","바이오플러스","30500","31650","1150","3.77","13899619","439428490293"
"032980","바이온","1350","1215","-135","-10.00","3231798","3765846255"
"222160","바이옵트로","6520","6590","70","1.07","1984207","13402554320"
"308080","바이젠셀","9310","9520","210","2.26","5216660","51018938990"
"043150","바텍","30350","35250","4900","16.14","1023923","33779870300"
"323990","박셀바이오","40400","65200","24800","61.39","36367771","2207643349250"
"003610","방림","2925","3735","810","27.69","5420898","17681821160"
"267790","배럴","7940","7830","-110","-1.39","913483","7289181040"
"001340","백광산업","4290","4740","450","10.49","20390541","91493689080"
"046310","백금T&A","2830","3015","185","6.54","1489188","4213868350"
"035150","백산","9310","10100","790","8.49","6318948","62626907480"
"066410","버킷스튜디오","2005","3185","1180","58.85","609641590","1707731135805"
"002410","범양건영","4650","5400","750","16.13","33328099","172708566295"
"382900","범한퓨얼셀","33900","33500","-400","-1.18","8151323","256397755400"
"206400","베노홀딩스","3405","3455","50","1.47","1816213","6383534310"
"019010","베뉴지","2295","2250","-45","-1.96","9070362","20259461335"
"322190","베른","553","664","111","20.07","65822","36941956"
"177350","베셀","6790","7950","1160","17.08","21143706","158859725280"
"299910","베스파","3165","3165","0","0.00","0","0"
"096300","베트남개발1","205","208","3","1.46","1244301","256507180"
"007210","벽산","2735","2960","225","8.23","12020820","34132310890"
"225530","보광산업","6610","7050","440","6.66","19033747","132191974790"
"250000","보라티알","12000","12950","950","7.92","2808917","36681937000"
"002760","보락","1695","1765","70","4.13","3759802","6567041710"
"003850","보령","10350","11150","800","7.73","2855329","31088135800"
"310210","보로노이","48000","41250","-6750","-14.06","9787035","417441471350"
"006910","보성파워텍","5550","5710","160","2.88","33164403","178676682710"
"000890","보해양조","726","774","48","6.61","6379990","4773145403"
"226340","본느","1680","1745","65","3.87","2407297","4193787485"
"206950","볼빅","2950","3200","250","8.47","5849","18506740"
"003000","부광약품","8670","9730","1060","12.23","40266884","390799190000"
"001270","부국증권","21250","22600","1350","6.35","23332","496863600"
"001275","부국증권우","20200","20200","0","0.00","20624","412777950"
"026940","부국철강","3610","3980","370","10.25","2451840","9243350615"
"014470","부방","2250","2330","80","3.56","3142789","7171299660"
"011390","부산산업","86600","89000","2400","2.77","88485","7708749000"
"005030","부산주공","890","818","-72","-8.09","65917056","55295932605"
"008470","부스타","5200","5400","200","3.85","262537","1374123640"
"338220","뷰노","8120","7760","-360","-4.43","2137763","16651193390"
"100120","뷰웍스","34650","43200","8550","24.68","854434","34414231400"
"337930","브랜드엑스코퍼레이션","7280","8170","890","12.23","2065352","16336877890"
"099390","브레인즈컴퍼니","8520","8840","320","3.76","736371","6653645990"
"064480","브리지텍","4845","5490","645","13.31","1558962","8024180430"
"288330","브릿지바이오테라퓨틱스","9080","12700","3620","39.87","3336665","39664062440"
"365900","브이씨","12600","10550","-2050","-16.27","3013254","35222482450"
"251630","브이원텍","7400","7810","410","5.54","882728","6822237540"
"018290","브이티지엠피","5270","5470","200","3.80","3407704","18628901440"
"044480","블루베리 NFT","2455","2185","-270","-11.00","17653383","42904168535"
"033560","블루콤","9880","9720","-160","-1.62","374190","3644619140"
"191600","블루탑","6930","9670","2740","39.54","1003","7706250"
"369370","블리츠웨이","2810","3105","295","10.50","5758372","16966162250"
"126340","비나텍","41450","45650","4200","10.13","621815","25831687450"
"121800","비덴트","8920","10600","1680","18.83","166412585","1949888422990"
"148140","비디아이","640","640","0","0.00","0","0"
"082800","비보존 헬스케어","959","1000","41","4.28","8390765","8417527887"
"318410","비비씨","10700","11250","550","5.14","562892","6331373700"
"002070","비비안","1730","1950","220","12.72","12003509","23690336750"
"100220","비상교육","6120","6500","380","6.21","1870409","12491013260"
"146320","비씨엔씨","17000","17050","50","0.29","1644784","28224496150"
"200780","비씨월드제약","10200","10900","700","6.86","1347384","15287725750"
"141000","비아트론","8320","9030","710","8.53","786120","6971786730"
"090460","비에이치","25500","28350","2850","11.18","16708136","455848244550"
"083650","비에이치아이","7600","8440","840","11.05","22806716","168470933660"
"215050","비엔디생활건강","912","912","0","0.00","0","0"
"142760","비엘","6110","6230","120","1.96","26491252","197071640650"
"065170","비엘팜텍","936","920","-16","-1.71","3916900","3708196033"
"086220","비엘헬스케어","2585","2750","165","6.38","852","2246560"
"086670","비엠티","12050","16350","4300","35.68","4158953","61251913100"
"335890","비올","2000","2070","70","3.50","4752839","9793414805"
"138580","비즈니스온","8060","8300","240","2.98","653561","5348207000"
"082920","비츠로셀","11150","13400","2250","20.18","1691051","20951757750"
"054220","비츠로시스","5640","2360","-3280","-58.16","41030060","120078409860"
"042370","비츠로테크","7050","7120","70","0.99","1503490","10580334180"
"030790","비케이탑스","904","904","0","0.00","0","0"
"050090","비케이홀딩스","520","571","51","9.81","20661981","11987426109"
"307870","비투엔","2050","2260","210","10.24","33415850","91895074935"
"357880","비트나인","12000","11300","-700","-5.83","4295999","49887436750"
"032850","비트컴퓨터","6620","7260","640","9.67","7008949","51782237900"
"148780","비플라이소프트","2140","2160","20","0.93","28910153","216103801940"
"238200","비피도","8380","8340","-40","-0.48","393924","3225618930"
"093190","빅솔론","6100","6900","800","13.11","1193309","8119037280"
"065450","빅텍","5340","6030","690","12.92","23731801","138809722045"
"210120","빅텐츠","18950","20400","1450","7.65","1577","29115900"
"005180","빙그레","46650","47100","450","0.96","159210","7524471700"
"072950","빛샘전자","6550","7190","640","9.77","583454","4073941520"
"266170","뿌리깊은나무들","1430","1080","-350","-24.48","141577","135893991"
"143240","사람인에이치알","33100","33500","400","1.21","730034","24035147650"
"003960","사조대림","24600","26200","1600","6.50","392447","9640543900"
"008040","사조동아원","1600","1360","-240","-15.00","59266760","85343536710"
"007160","사조산업","45200","45150","-50","-0.11","169950","7588418200"
"014710","사조씨푸드","5160","5790","630","12.21","20269264","120212797185"
"006090","사조오양","9120","9340","220","2.41","350084","3176966950"
"100090","삼강엠앤티","19450","27050","7600","39.07","15004276","348916668550"
"122350","삼기","3120","3505","385","12.34","4075988","13992397540"
"014970","삼륭물산","5960","6790","830","13.93","8625799","57301241020"
"018310","삼목에스폼","18700","21650","2950","15.78","1050566","20975616450"
"053700","삼보모터스","4000","4805","805","20.13","6222312","31483030700"
"009620","삼보산업","1105","1270","165","14.93","11645448","14183154095"
"023600","삼보판지","9540","10150","610","6.39","598056","5863357710"
"001470","삼부토건","2160","2170","10","0.46","102321079","214452949200"
"006400","삼성SDI","537000","615000","78000","14.53","5454063","3103767740765"
"006405","삼성SDI우","274000","309500","35500","12.96","45906","13457073500"
"006660","삼성공조","10600","10600","0","0.00","207248","2184941050"
"380320","삼성머스트스팩5호","4490","4975","485","10.80","30855466","150874722580"
"028260","삼성물산","114000","123500","9500","8.33","5394323","634231207000"
"02826K","삼성물산우B","103500","112000","8500","8.21","65438","7143919000"
"207940","삼성바이오로직스","819000","905000","86000","10.50","1257113","1070447742300"
"032830","삼성생명","60200","62300","2100","3.49","4046962","241117340470"
"377630","삼성스팩4호","6020","8410","2390","39.70","81851730","629178544120"
"425290","삼성스팩6호","7560","6530","-1030","-13.62","46618398","319945791730"
"018260","삼성에스디에스","132500","132000","-500","-0.38","2461922","326048951500"
"028050","삼성엔지니어링","20550","21750","1200","5.84","24875379","490293770650"
"009150","삼성전기","134500","134500","0","0.00","10986689","1525985101154"
"009155","삼성전기우","74800","76800","2000","2.67","104097","8114599600"
"005930","삼성전자","58700","59800","1100","1.87","299359481","18102348084526"
"005935","삼성전자우","53900","54700","800","1.48","18865932","1047215056061"
"001360","삼성제약","3330","3860","530","15.92","18360926","72837660540"
"010140","삼성중공업","5500","5980","480","8.73","74854422","418306743120"
"010145","삼성중공우","229500","231000","1500","0.65","8909","2017204000"
"016360","삼성증권","33650","35400","1750","5.20","5807869","193617687750"
"068290","삼성출판사","25550","27800","2250","8.81","1535713","41340070850"
"029780","삼성카드","30500","31700","1200","3.93","1546762","48096919968"
"000810","삼성화재","196500","202000","5500","2.80","1569197","312064625725"
"000815","삼성화재우","156000","158500","2500","1.60","114511","18002494500"
"006110","삼아알미늄","16900","23100","6200","36.69","5253652","112183091900"
"009300","삼아제약","14750","15400","650","4.41","230636","3527305450"
"145990","삼양사","41350","42600","1250","3.02","218795","9072564300"
"145995","삼양사우","32800","34900","2100","6.40","3647","124906100"
"003230","삼양식품","102500","111000","8500","8.29","1615589","172758782500"
"225190","삼양옵틱스","12650","12350","-300","-2.37","446834","5424988100"
"002170","삼양통상","53400","53300","-100","-0.19","27342","1445277500"
"272550","삼양패키징","17150","19750","2600","15.16","176596","3326683000"
"000070","삼양홀딩스","73500","74600","1100","1.50","300980","22047446400"
"000075","삼양홀딩스우","60000","59600","-400","-0.67","709","42352900"
"002810","삼영무역","13350","13650","300","2.25","102226","1382032050"
"361670","삼영에스앤씨","7000","7560","560","8.00","283102","2120745210"
"054540","삼영엠텍","5450","5890","440","8.07","43249744","233103781165"
"065570","삼영이엔씨","4890","7500","2610","53.37","17661414","109994385290"
"005680","삼영전자","10350","10450","100","0.97","564183","5862651700"
"003720","삼영화학","2475","3285","810","32.73","38494363","118998666245"
"023000","삼원강재","2580","2820","240","9.30","642857","1804924140"
"004380","삼익THK","12150","13850","1700","13.99","2342265","31872561050"
"002450","삼익악기","1410","1550","140","9.93","6509480","10315365650"
"032280","삼일","2155","2400","245","11.37","2577455","5887566230"
"002290","삼일기업공사","3720","4635","915","24.60","16726474","78292312560"
"004440","삼일씨엔에스","7540","9140","1600","21.22","1015872","9401388580"
"000520","삼일제약","7800","8100","300","3.85","2999420","24713472630"
"009770","삼정펄프","26250","29550","3300","12.57","1263259","36893097350"
"037460","삼지전자","9830","10200","370","3.76","508158","5175738330"
"032750","삼진","6750","7330","580","8.59","3479767","27804985380"
"054090","삼진엘앤디","3400","3450","50","1.47","70928554","243916871305"
"005500","삼진제약","24550","24450","-100","-0.41","2324842","58247879450"
"000250","삼천당제약","32650","36750","4100","12.56","3307269","116897015200"
"004690","삼천리","182000","194500","12500","6.87","603676","112079528000"
"024950","삼천리자전거","7680","7940","260","3.39","2231809","17257263080"
"038500","삼표시멘트","4050","4450","400","9.88","8656146","38275083965"
"017480","삼현철강","5500","5870","370","6.73","781600","4309914330"
"010960","삼호개발","3980","4300","320","8.04","975590","4021625990"
"046390","삼화네트웍스","3630","3860","230","6.34","18698168","69472187385"
"004450","삼화왕관","37050","42400","5350","14.44","995124","44101750850"
"009470","삼화전기","18250","19200","950","5.21","193055","3587853000"
"011230","삼화전자","2965","3050","85","2.87","407929","1240378555"
"001820","삼화콘덴서","39700","42550","2850","7.18","546461","23083671400"
"000390","삼화페인트","6690","8270","1580","23.62","4133956","33935254750"
"027580","상보","1495","1635","140","9.36","27502646","46239807035"
"038540","상상인","8740","9130","390","4.46","2935905","25851286390"
"101000","상상인인더스트리","747","798","51","6.83","17873554","15205755109"
"415580","상상인제3호스팩","2115","2105","-10","-0.47","376395","791770005"
"001290","상상인증권","960","1050","90","9.38","9718078","11085099437"
"041650","상신브레이크","3260","3400","140","4.29","416006","1404359110"
"091580","상신이디피","15900","18800","2900","18.24","8824756","157166679850"
"263810","상신전자","3370","3495","125","3.71","2013973","7060024440"
"089980","상아프론테크","29650","34400","4750","16.02","1230624","38895860050"
"042940","상지카일룸","1005","1030","25","2.49","17067058","17932459607"
"042600","새로닉스","20400","23750","3350","16.42","1388156","30778680900"
"075180","새론오토모티브","4830","4945","115","2.38","55071","269806940"
"252990","샘씨엔에스","5040","4995","-45","-0.89","5743320","29423603785"
"007540","샘표","57500","51700","-5800","-10.09","1094440","59435942850"
"248170","샘표식품","36000","38700","2700","7.50","1030288","41137829800"
"294630","서남","2730","2985","255","9.34","1472778","4216927185"
"038070","서린바이오","12650","16100","3450","27.27","31393425","536361838500"
"006730","서부T&D","7310","8570","1260","17.24","7798637","61903197900"
"079650","서산","2025","2195","170","8.40","1020646","2241388280"
"100660","서암기계공업","7680","6950","-730","-9.51","21737721","157750394220"
"007860","서연","7250","6950","-300","-4.14","2125344","15020088480"
"200880","서연이화","8130","8720","590","7.26","10242891","90659515650"
"019770","서연탑메탈","6330","5920","-410","-6.48","4430332","26262995910"
"017390","서울가스","243000","251000","8000","3.29","305133","73767604500"
"043710","서울리거","1025","955","-70","-6.83","2090420","2063334879"
"092190","서울바이오시스","7040","6950","-90","-1.28","5360043","39925089700"
"046890","서울반도체","10600","11200","600","5.66","3389948","36981870750"
"004410","서울식품","258","266","8","3.10","129813620","35378859432"
"004415","서울식품우","3230","3380","150","4.64","101825","347134425"
"063170","서울옥션","18800","23500","4700","25.00","7041170","145368044550"
"027040","서울전자통신","692","700","8","1.16","2000633","1329864349"
"018680","서울제약","4980","5310","330","6.63","3335680","20088739685"
"021050","서원","1410","1525","115","8.16","2512405","3601784120"
