종목코드,종목명,시작일 기준가,종료일 종가,대비,등락률,거래량,거래대금
"127120","디엔에이링크","3975","3940","-35","-0.88","1542922","5941001490"
"092070","디엔에프","14550","14050","-500","-3.44","1075509","15839582650"
"039840","디오","26700","27650","950","3.56","1041235","28265608800"
"013570","디와이","6850","7350","500","7.30","6525699","46381402930"
"219550","디와이디","1435","1535","100","6.97","25558747","39189896915"
"310870","디와이씨","1450","1580","130","8.97","3862117","5963350850"
"210540","디와이파워","12650","12600","-50","-0.40","1321224","15671605600"
"104460","디와이피엔에프","38500","40400","1900","4.94","486407","18618278200"
"079810","디이엔티","6780","7930","1150","16.96","1361614","10182820990"
"113810","디젠스","1100","1245","145","13.18","34922627","45220769824"
"043360","디지아이","3600","3430","-170","-4.72","1402942","4987055720"
"197140","디지캡","4045","4135","90","2.22","1246033","4966754630"
"068930","디지털대성","6940","7930","990","14.27","894869","6461306700"
"033130","디지틀조선","2180","2325","145","6.65","1975414","4466123935"
"105740","디케이락","9440","12100","2660","28.18","1479947","15698980800"
"263020","디케이앤디","2955","3160","205","6.94","1027165","3167971185"
"290550","디케이티","9240","11000","1760","19.05","1741301","18321687800"
"187220","디티앤씨","5040","5640","600","11.90","2359069","13124677180"
"163430","디피코","7620","7620","0","0.00","0","0"
"131180","딜리","1660","1675","15","0.90","1368977","2250602340"
"315640","딥노이드","8180","8690","510","6.23","1263629","11183671440"
"317120","라닉스","6200","6770","570","9.19","1457655","9692530300"
"042510","라온시큐어","2745","3055","310","11.29","11331017","33686885880"
"232680","라온테크","14700","14650","-50","-0.34","2557772","37699575900"
"300120","라온피플","7132","5790","-1342","-18.82","7014731","65879909350"
"171120","라이온켐텍","7600","8960","1360","17.89","11298344","105129990810"
"069540","라이트론","3880","4255","375","9.66","1671069","6602427880"
"285770","라이프사이언스테크놀로지","1390","1390","0","0.00","0","0"
"347700","라이프시맨틱스","5700","5950","250","4.39","2178390","13212559950"
"214260","라파스","38600","40800","2200","5.70","614108","24855423800"
"403360","라피치","13000","13500","500","3.85","1488","18975600"
"115390","락앤락","7810","8060","250","3.20","4576512","39977712580"
"200350","래몽래인","16100","22100","6000","37.27","4580128","89932687800"
"171010","램테크놀러지","6190","7360","1170","18.90","5721568","40692281640"
"084650","랩지노믹스","7590","8090","500","6.59","93347497","824797054290"
"217500","러셀","3490","3810","320","9.17","10681366","40843765835"
"092590","럭스피아","2350","2085","-265","-11.28","25943","48196140"
"141080","레고켐바이오","47950","50200","2250","4.69","5255174","245565249250"
"060300","레드로버","1830","1830","0","0.00","0","0"
"038390","레드캡투어","18350","20300","1950","10.63","434840","8860036200"
"294140","레몬","5920","5410","-510","-8.61","12070689","68703156360"
"228670","레이","23950","23050","-900","-3.76","2949459","71139073500"
"228850","레이언스","9500","10750","1250","13.16","960518","10044701790"
"412350","레이저쎌","14750","12350","-2400","-16.27","11654595","150264855240"
"281740","레이크머티리얼즈","4450","4720","270","6.07","9354466","45135788375"
"277810","레인보우로보틱스","23750","28050","4300","18.11","10604040","295815178600"
"179720","렌딩머신","5600","5100","-500","-8.93","165","967400"
"215100","로보로보","7300","7780","480","6.58","19366025","150229555580"
"090360","로보스타","18500","20650","2150","11.62","2215513","44159034150"
"238500","로보쓰리","798","720","-78","-9.77","971156","687370600"
"108490","로보티즈","18150","21700","3550","19.56","8745284","186851034850"
"900260","로스웰","307","352","45","14.66","213938961","79104715043"
"223220","로지스몬","598","590","-8","-1.34","3159","1509486"
"067730","로지시스","4950","5850","900","18.18","6696353","40653690980"
"071280","로체시스템즈","6020","6400","380","6.31","2325465","14545119420"
"032350","롯데관광개발","11900","11950","50","0.42","8694545","98916191600"
"089860","롯데렌탈","36650","38150","1500","4.09","1520938","58467533600"
"330590","롯데리츠","5290","5080","-210","-3.97","5513780","27874769343"
"000400","롯데손해보험","1615","1705","90","5.57","3702525","6193291355"
"023530","롯데쇼핑","99000","101500","2500","2.53","2142887","202321668400"
"004000","롯데정밀화학","68800","68600","-200","-0.29","3410242","224270444600"
"286940","롯데정보통신","26350","27550","1200","4.55","553032","14922370350"
"280360","롯데제과","115500","122500","7000","6.06","247977","29299154500"
"004990","롯데지주","35050","38800","3750","10.70","3805898","136450053850"
"00499K","롯데지주우","47600","50700","3100","6.51","20902","1014178100"
"005300","롯데칠성","174000","166500","-7500","-4.31","893800","151838298500"
"005305","롯데칠성우","71900","71000","-900","-1.25","25684","1826923400"
"011170","롯데케미칼","180000","182500","2500","1.39","2376229","412478109500"
"071840","롯데하이마트","16850","16700","-150","-0.89","412791","6966137800"
"038060","루멘스","1135","1190","55","4.85","3335436","3897433520"
"162120","루켄테크놀러지스","4800","5100","300","6.25","42518","203993190"
"253610","루트락","2395","2290","-105","-4.38","20701","42295815"
"085370","루트로닉","17900","20750","2850","15.92","7337669","140437566550"
"08537M","루트로닉3우C","25200","28850","3650","14.48","4168","107938600"
"060240","룽투코리아","4765","5280","515","10.81","32343037","173676699655"
"058470","리노공업","134200","130800","-3400","-2.53","1017555","133483940564"
"039980","리노스","1030","973","-57","-5.53","7485620","7116391893"
"019570","리더스 기술투자","400","387","-13","-3.25","12887626","5101499909"
"016100","리더스코스메틱","2820","2630","-190","-6.74","347035","934854030"
"012700","리드코프","8080","8430","350","4.33","2700662","22434239260"
"302550","리메드","13400","13500","100","0.75","459126","6409454700"
"377450","리파인","11500","11000","-500","-4.35","856865","9497136050"
"277070","린드먼아시아","4720","5060","340","7.20","4352303","22642514145"
"042500","링네트","4550","5020","470","10.33","5081583","27520860125"
"219420","링크제니시스","5680","7020","1340","23.59","9647994","68461233390"
"027740","마니커","1585","1410","-175","-11.04","10181625","14592026275"
"195500","마니커에프앤지","3915","4095","180","4.60","4043729","16599642910"
"357430","마스턴프리미어리츠","5010","5010","0","0.00","336286","1664800630"
"222810","마이더스AI","2070","1565","-505","-24.40","58940366","118556534855"
"305090","마이크로디지탈","5140","5330","190","3.70","1655249","9506204920"
"098120","마이크로컨텍솔","6300","6440","140","2.22","1262995","8139284250"
"147760","마이크로프랜드","4550","4935","385","8.46","396344","1935896550"
"377480","마인즈랩","16250","16900","650","4.00","1452482","24488044300"
"038290","마크로젠","26200","26850","650","2.48","318092","8345999000"
"204320","만도","48500","56300","7800","16.08","7273265","393761702600"
"001080","만호제강","22300","27600","5300","23.77","198513","4821842650"
"267980","매일유업","59100","59100","0","0.00","230690","13508063700"
"005990","매일홀딩스","9230","8870","-360","-3.90","103406","927896230"
"127160","매직마이크로","282","282","0","0.00","0","0"
"093520","매커스","7940","8980","1040","13.10","3229256","28400012730"
"377030","맥스트","17850","18900","1050","5.88","11713239","218506980150"
"088980","맥쿼리인프라","12200","12850","650","5.33","20360299","252946382000"
"094800","맵스리얼티1","4520","4510","-10","-0.22","796914","3536338160"
"100590","머큐리","6430","6690","260","4.04","380177","2495033450"
"067280","멀티캠퍼스","38100","40250","2150","5.64","161750","6546993200"
"072870","메가스터디","11200","11250","50","0.45","1501407","17372909300"
"215200","메가스터디교육","77400","84800","7400","9.56","1480470","127094061500"
"133750","메가엠디","2670","3115","445","16.67","57511023","210469603750"
"235980","메드팩토","26400","32250","5850","22.16","5300240","160653493100"
"200580","메디쎄이","14000","16400","2400","17.14","82733","1189745900"
"041920","메디아나","5100","5060","-40","-0.78","12369520","68723282215"
"233250","메디안디노스틱","32600","32700","100","0.31","267","8364050"
"014100","메디앙스","4160","4085","-75","-1.80","561506","2266702940"
"236340","메디젠휴먼케어","9400","9080","-320","-3.40","4828","43737760"
"054180","메디콕스","5410","8290","2880","53.23","16406274","124510769800"
"086900","메디톡스","113800","109800","-4000","-3.51","478201","54161288300"
"078160","메디포스트","19450","21250","1800","9.25","3569293","76653449100"
"065650","메디프론","1595","1735","140","8.78","2101316","3567554225"
"138040","메리츠금융지주","26600","29050","2450","9.21","3002492","78312770350"
"008560","메리츠증권","4665","4870","205","4.39","16073896","74396257170"
"000060","메리츠화재","32550","37300","4750","14.59","3584831","120617745800"
"021880","메이슨캐피탈","566","476","-90","-15.90","28413912","14295361055"
"140410","메지온","19600","18600","-1000","-5.10","10110155","212838568450"
"241770","메카로","10550","11500","950","9.00","194221","2100354510"
"090370","메타랩스","871","730","-141","-16.19","9091407","6982943403"
"059210","메타바이오메드","2270","2450","180","7.93","2213713","5291989340"
"058110","멕아이씨에스","6090","6380","290","4.76","29568631","211553374610"
"096640","멜파스","1495","1495","0","0.00","0","0"
"017180","명문제약","3270","3450","180","5.50","1307674","4389981480"
"257370","명성티엔에스","9210","9210","0","0.00","0","0"
"009900","명신산업","16650","22350","5700","34.23","11910659","240306519300"
"267060","명진홀딩스","181","181","0","0.00","0","0"
"012690","모나리자","3495","3480","-15","-0.43","6970673","24165297525"
"005360","모나미","4165","3785","-380","-9.12","12796920","48024775805"
"080420","모다이노칩","3405","3400","-5","-0.15","5215276","17642596010"
"080160","모두투어","15650","16150","500","3.19","1621336","24575807000"
"204210","모두투어리츠","4560","4870","310","6.80","89920","423273340"
"100030","모바일리더","20750","21300","550","2.65","197836","4088336350"
"087260","모바일어플라이언스","3165","3425","260","8.21","21136517","73394636365"
"101330","모베이스","2920","3185","265","9.08","2224798","6888935260"
"012860","모베이스전자","1395","1510","115","8.24","24140990","36447893055"
"363260","모비데이즈","1515","1500","-15","-0.99","20639027","32791755935"
"348030","모비릭스","15100","18250","3150","20.86","22772538","421040340500"
"250060","모비스","1740","2430","690","39.66","44969260","110645316860"
"288980","모아데이타","3843","2370","-1473","-38.33","64664972","411847735455"
"033200","모아텍","5610","9670","4060","72.37","27230525","250532573730"
"009680","모토닉","8480","8510","30","0.35","241153","2068266560"
"118990","모트렉스","10850","12000","1150","10.60","27737121","329313640790"
"006920","모헨즈","3960","4575","615","15.53","5163946","23028897520"
"009580","무림P&P","3970","4730","760","19.14","6951991","30301421255"
"001810","무림SP","2690","3015","325","12.08","11834064","35922370595"
"009200","무림페이퍼","2590","2735","145","5.60","21866932","61963841585"
"135160","무송지오씨","2660","2595","-65","-2.44","136763","346585525"
"322970","무진메디","5010","4990","-20","-0.40","54988","271801745"
"033920","무학","6680","7010","330","4.94","2347707","16523383920"
"008420","문배철강","3620","3900","280","7.73","3745921","14254485675"
"279600","미디어젠","10450","9910","-540","-5.17","172126","1713901090"
"095500","미래나노텍","6030","9080","3050","50.58","81609339","687206227150"
"025560","미래산업","10100","11300","1200","11.88","578933","6307740950"
"218150","미래생명자원","6500","5930","-570","-8.77","16812003","105994247970"
"007120","미래아이앤지","314","347","33","10.51","47011814","17193780139"
"396690","미래에셋글로벌리츠","4775","4895","120","2.51","993243","4681359600"
"353490","미래에셋대우스팩 5호","2150","2135","-15","-0.70","2888740","6548796465"
"328380","미래에셋대우스팩3호","2130","2255","125","5.87","19782448","48158902395"
"357250","미래에셋맵스리츠","4275","4405","130","3.04","668149","2843953880"
"100790","미래에셋벤처투자","5650","6160","510","9.03","2160629","12906275470"
"412930","미래에셋비전스팩1호","2150","2125","-25","-1.16","732986","1562875150"
"085620","미래에셋생명","3115","3150","35","1.12","1099460","3359992395"
"006800","미래에셋증권","6470","6690","220","3.40","22402368","143127159190"
"00680K","미래에셋증권2우B","3785","3930","145","3.83","2356637","9023895730"
"006805","미래에셋증권우","4350","4885","535","12.30","186082","842892655"
"208890","미래엔에듀파트너","1485","1300","-185","-12.46","1315","1618195"
"049950","미래컴퍼니","19550","21950","2400","12.28","476069","9828462500"
"207760","미스터블루","5440","6310","870","15.99","4440509","28016739280"
"002840","미원상사","175000","179500","4500","2.57","30679","5485829500"
"268280","미원에스씨","198000","192500","-5500","-2.78","30872","5982098500"
"107590","미원홀딩스","132500","136500","4000","3.02","10679","1418537500"
"134380","미원화학","66100","66800","700","1.06","5926","391732200"
"003650","미창석유","81600","82600","1000","1.23","9728","781912400"
"059090","미코","8190","9100","910","11.11","1721532","14971919790"
"214610","미코바이오메드","12200","11150","-1050","-8.61","76982509","1024766649150"
"201490","미투온","4425","4855","430","9.72","4215711","20165544645"
"950190","미투젠","16300","15900","-400","-2.45","840723","14142764500"
"155900","바다로19호","3340","3350","10","0.30","452360","1512960605"
"206640","바디텍메드","12950","12250","-700","-5.41","6070040","84789098000"
"018700","바른손","2695","3040","345","12.80","27391489","83099025345"
"035620","바른손이앤에이","1055","1160","105","9.95","7310916","8243595970"
"064520","바른전자","7000","5490","-1510","-21.57","1783090","9993364300"
"053030","바이넥스","15100","15450","350","2.32","6641532","100739985850"
"301300","바이브컴퍼니","30500","32450","1950","6.39","476557","14942645350"
"064550","바이오니아","34150","33300","-850","-2.49","44174181","1656846059650"
"314930","바이오다인","27200","27950","750","2.76","233013","6555374750"
"208710","바이오로그디바이스","1430","1310","-120","-8.39","23378884","33804699210"
"086820","바이오솔루션","15050","15000","-50","-0.33","750404","11584451000"
"038460","바이오스마트","4000","4360","360","9.00","12558977","58578814885"
"281310","바이오시네틱스","7600","7600","0","0.00","0","0"
"251120","바이오에프디엔씨","24200","23400","-800","-3.31","1238263","28060621550"
"266470","바이오인프라생명과학","2110","1600","-510","-24.17","233376","419867440"
"086040","바이오톡스텍","7660","8370","710","9.27","16394882","145065856830"
"199290","바이오프로테크","1085","1060","-25","-2.30","5325","5150761"
"099430","바이오플러스","30500","31500","1000","3.28","13902568","439521620843"
"032980","바이온","1350","1215","-135","-10.00","3231798","3765846255"
"222160","바이옵트로","6520","6590","70","1.07","1984218","13402626810"
"308080","바이젠셀","9310","9540","230","2.47","5216728","51019586900"
"043150","바텍","30350","35250","4900","16.14","1024088","33785686700"
"323990","박셀바이오","40400","65300","24900","61.63","36370276","2207806708650"
"003610","방림","2925","3725","800","27.35","5422941","17689437355"
"267790","배럴","7940","7840","-100","-1.26","913489","7289228060"
"001340","백광산업","4290","4735","445","10.37","20391767","91499488115"
"046310","백금T&A","2830","3020","190","6.71","1489497","4214801310"
"035150","백산","9310","10000","690","7.41","6358516","63022768080"
"066410","버킷스튜디오","2005","3180","1175","58.60","610121087","1709252787025"
"002410","범양건영","4650","5400","750","16.13","33334873","172745151095"
"382900","범한퓨얼셀","33900","33700","-200","-0.59","8176494","257240807150"
"206400","베노홀딩스","3405","3455","50","1.47","1816213","6383534310"
"019010","베뉴지","2295","2250","-45","-1.96","9070362","20259461335"
"322190","베른","553","664","111","20.07","65822","36941956"
"177350","베셀","6790","7890","1100","16.20","21165426","159031544670"
"299910","베스파","3165","3165","0","0.00","0","0"
"096300","베트남개발1","205","208","3","1.46","1244301","256507180"
"007210","벽산","2735","2960","225","8.23","12034566","34172929145"
"225530","보광산업","6610","7030","420","6.35","19034201","132195166450"
"250000","보라티알","12000","12900","900","7.50","2808921","36681988600"
"002760","보락","1695","1770","75","4.42","3759824","6567080575"
"003850","보령","10350","11150","800","7.73","2855686","31092116500"
"310210","보로노이","48000","41300","-6700","-13.96","9787864","417475673800"
"006910","보성파워텍","5550","5740","190","3.42","33449799","180312804180"
"000890","보해양조","726","773","47","6.47","6380055","4773195648"
"226340","본느","1680","1740","60","3.57","2407597","4194309485"
"206950","볼빅","2950","3200","250","8.47","5849","18506740"
"003000","부광약품","8670","9740","1070","12.34","40268146","390811489890"
"001270","부국증권","21250","22600","1350","6.35","23339","497021800"
"001275","부국증권우","20200","20200","0","0.00","20624","412777950"
"026940","부국철강","3610","3990","380","10.53","2451961","9243833405"
"014470","부방","2250","2325","75","3.33","3142844","7171427535"
"011390","부산산업","86600","89000","2400","2.77","88531","7712843000"
"005030","부산주공","890","824","-66","-7.42","66093103","55440608282"
"008470","부스타","5200","5420","220","4.23","262659","1374783860"
"338220","뷰노","8120","7770","-350","-4.31","2137908","16652320040"
"100120","뷰웍스","34650","43150","8500","24.53","854465","34415570350"
"337930","브랜드엑스코퍼레이션","7280","8190","910","12.50","2066608","16347177080"
"099390","브레인즈컴퍼니","8520","8840","320","3.76","736371","6653645990"
"064480","브리지텍","4845","5480","635","13.11","1559390","8026525870"
"288330","브릿지바이오테라퓨틱스","9080","12650","3570","39.32","3337631","39676282340"
"365900","브이씨","12600","10550","-2050","-16.27","3013477","35224835100"
"251630","브이원텍","7400","7830","430","5.81","882730","6822253200"
"018290","브이티지엠피","5270","5470","200","3.80","3407892","18629929800"
"044480","블루베리 NFT","2455","2185","-270","-11.00","17655096","42907914100"
"033560","블루콤","9880","9600","-280","-2.83","380014","3700602240"
"191600","블루탑","6930","9670","2740","39.54","1003","7706250"
"369370","블리츠웨이","2810","3095","285","10.14","5758473","16966474845"
"126340","비나텍","41450","45450","4000","9.65","622114","25845282750"
"121800","비덴트","8920","10700","1780","19.96","166521850","1951052588040"
"148140","비디아이","640","640","0","0.00","0","0"
"082800","비보존 헬스케어","959","1005","46","4.80","8390965","8417728887"
"318410","비비씨","10700","11250","550","5.14","563015","6332757450"
"002070","비비안","1730","1945","215","12.43","12004189","23691657130"
"100220","비상교육","6120","6510","390","6.37","1870410","12491019770"
"146320","비씨엔씨","17000","17150","150","0.88","1644818","28225077150"
"200780","비씨월드제약","10200","10900","700","6.86","1347384","15287725750"
"141000","비아트론","8320","9030","710","8.53","786120","6971786730"
"090460","비에이치","25500","28350","2850","11.18","16709516","455887336500"
"083650","비에이치아이","7600","8380","780","10.26","22841310","168761744870"
"215050","비엔디생활건강","912","912","0","0.00","0","0"
"142760","비엘","6110","6220","110","1.80","26493360","197084762060"
"065170","비엘팜텍","936","920","-16","-1.71","3917012","3708299073"
"086220","비엘헬스케어","2585","2750","165","6.38","852","2246560"
"086670","비엠티","12050","16350","4300","35.68","4160836","61282637300"
"335890","비올","2000","2070","70","3.50","4754883","9797645885"
"138580","비즈니스온","8060","8330","270","3.35","653975","5351657730"
"082920","비츠로셀","11150","13350","2200","19.73","1691308","20955188700"
"054220","비츠로시스","5640","2365","-3275","-58.07","41032569","120084344630"
"042370","비츠로테크","7050","7120","70","0.99","1503543","10580711540"
"030790","비케이탑스","904","904","0","0.00","0","0"
"050090","비케이홀딩스","520","571","51","9.81","20662022","11987449520"
"307870","비투엔","2050","2250","200","9.76","33417857","91899590685"
"357880","비트나인","12000","11250","-750","-6.25","4296219","49889911850"
"032850","비트컴퓨터","6620","7260","640","9.67","7008949","51782237900"
"148780","비플라이소프트","2140","2150","10","0.47","28910155","216103806240"
"238200","비피도","8380","8350","-30","-0.36","393977","3226061980"
"093190","빅솔론","6100","6900","800","13.11","1193409","8119727990"
"065450","빅텍","5340","6040","700","13.11","23737576","138844502845"
"210120","빅텐츠","18950","20400","1450","7.65","1577","29115900"
"005180","빙그레","46650","47100","450","0.96","159218","7524848500"
"072950","빛샘전자","6550","7220","670","10.23","585567","4089158270"
"266170","뿌리깊은나무들","1430","1080","-350","-24.48","141577","135893991"
"143240","사람인에이치알","33100","33450","350","1.06","731768","24093055400"
"003960","사조대림","24600","26150","1550","6.30","392754","9648571950"
"008040","사조동아원","1600","1355","-245","-15.31","59267796","85344940615"
"007160","사조산업","45200","45200","0","0.00","169958","7588779800"
"014710","사조씨푸드","5160","5790","630","12.21","20271677","120226768455"
"006090","사조오양","9120","9340","220","2.41","350084","3176966950"
"100090","삼강엠앤티","19450","27000","7550","38.82","15011205","349103655450"
"122350","삼기","3120","3515","395","12.66","4076644","13994702100"
"014970","삼륭물산","5960","6780","820","13.76","8627593","57313419740"
"018310","삼목에스폼","18700","21700","3000","16.04","1050615","20976677550"
"053700","삼보모터스","4000","4800","800","20.00","6223751","31489947575"
"009620","삼보산업","1105","1275","170","15.38","11658262","14199473735"
"023600","삼보판지","9540","10050","510","5.35","598571","5868559160"
"001470","삼부토건","2160","2165","5","0.23","102356493","214529787210"
"006400","삼성SDI","537000","616000","79000","14.71","5454444","3104002332765"
"006405","삼성SDI우","274000","309000","35000","12.77","45928","13463885000"
"006660","삼성공조","10600","10650","50","0.47","207345","2185972450"
"380320","삼성머스트스팩5호","4490","5000","510","11.36","30862211","150908319760"
"028260","삼성물산","114000","124000","10000","8.77","5396078","634448485000"
"02826K","삼성물산우B","103500","112500","9000","8.70","65449","7145156500"
"207940","삼성바이오로직스","819000","904000","85000","10.38","1257459","1070760540300"
"032830","삼성생명","60200","62200","2000","3.32","4047171","241130344070"
"377630","삼성스팩4호","6020","8400","2380","39.53","81860464","629251810530"
"425290","삼성스팩6호","7560","6530","-1030","-13.62","46625255","319990502810"
"018260","삼성에스디에스","132500","131500","-1000","-0.75","2462246","326091628500"
"028050","삼성엔지니어링","20550","21600","1050","5.11","24917462","491205005250"
"009150","삼성전기","134500","135000","500","0.37","10990936","1526556805654"
"009155","삼성전기우","74800","76900","2100","2.81","104129","8117058100"
"005930","삼성전자","58700","59800","1100","1.87","299495380","18110476477926"
"005935","삼성전자우","53900","54700","800","1.48","18870696","1047475442461"
"001360","삼성제약","3330","3865","535","16.07","18362124","72842290225"
"010140","삼성중공업","5500","5970","470","8.55","74907933","418626215810"
"010145","삼성중공우","229500","231000","1500","0.65","8909","2017204000"
"016360","삼성증권","33650","35400","1750","5.20","5808244","193630956000"
"068290","삼성출판사","25550","27800","2250","8.81","1535718","41340209850"
"029780","삼성카드","30500","31750","1250","4.10","1547508","48120569818"
"000810","삼성화재","196500","202500","6000","3.05","1569302","312085844725"
"000815","삼성화재우","156000","158500","2500","1.60","114515","18003128500"
"006110","삼아알미늄","16900","23200","6300","37.28","5258240","112288972350"
"009300","삼아제약","14750","15350","600","4.07","231049","3533645000"
"145990","삼양사","41350","42500","1150","2.78","219353","9096304100"
"145995","삼양사우","32800","34900","2100","6.40","3647","124906100"
"003230","삼양식품","102500","111000","8500","8.29","1615971","172801350500"
"225190","삼양옵틱스","12650","12350","-300","-2.37","446855","5425247450"
"002170","삼양통상","53400","53300","-100","-0.19","27342","1445277500"
"272550","삼양패키징","17150","19800","2650","15.45","176597","3326702800"
"000070","삼양홀딩스","73500","74500","1000","1.36","301001","22049012600"
"000075","삼양홀딩스우","60000","59600","-400","-0.67","709","42352900"
"002810","삼영무역","13350","13600","250","1.87","102248","1382331250"
"361670","삼영에스앤씨","7000","7550","550","7.86","283147","2121085160"
"054540","삼영엠텍","5450","5910","460","8.44","43429930","234167806055"
"065570","삼영이엔씨","4890","7500","2610","53.37","17666325","110031191350"
"005680","삼영전자","10350","10500","150","1.45","564292","5863794200"
"003720","삼영화학","2475","3310","835","33.74","38617233","119404207155"
"023000","삼원강재","2580","2815","235","9.11","642907","1805064890"
"004380","삼익THK","12150","13800","1650","13.58","2342351","31873747850"
"002450","삼익악기","1410","1545","135","9.57","6510515","10316964725"
"032280","삼일","2155","2410","255","11.83","2578036","5888961390"
"002290","삼일기업공사","3720","4630","910","24.46","16734636","78330020380"
"004440","삼일씨엔에스","7540","9090","1550","20.56","1026085","9494360860"
"000520","삼일제약","7800","8100","300","3.85","2999420","24713472630"
"009770","삼정펄프","26250","29700","3450","13.14","1263367","36896300200"
"037460","삼지전자","9830","10300","470","4.78","508268","5176866330"
"032750","삼진","6750","7330","580","8.59","3480309","27808953740"
"054090","삼진엘앤디","3400","3455","55","1.62","70947848","243983475535"
"005500","삼진제약","24550","24400","-150","-0.61","2324973","58251082350"
"000250","삼천당제약","32650","36850","4200","12.86","3308587","116945495700"
"004690","삼천리","182000","194500","12500","6.87","604027","112147797000"
"024950","삼천리자전거","7680","7950","270","3.52","2232153","17259996170"
"038500","삼표시멘트","4050","4455","405","10.00","8658309","38284720025"
"017480","삼현철강","5500","5870","370","6.73","782360","4314375530"
"010960","삼호개발","3980","4275","295","7.41","976393","4025072115"
"046390","삼화네트웍스","3630","3870","240","6.61","18738714","69628722620"
"004450","삼화왕관","37050","42400","5350","14.44","995124","44101750850"
"009470","삼화전기","18250","19100","850","4.66","193056","3587872100"
"011230","삼화전자","2965","3050","85","2.87","407929","1240378555"
"001820","삼화콘덴서","39700","42550","2850","7.18","546488","23084819700"
"000390","삼화페인트","6690","8270","1580","23.62","4133984","33935486190"
"027580","상보","1495","1640","145","9.70","27504301","46242512245"
"038540","상상인","8740","9140","400","4.58","2937481","25865680990"
"101000","상상인인더스트리","747","794","47","6.29","17941251","15259609979"
"415580","상상인제3호스팩","2115","2105","-10","-0.47","376395","791770005"
"001290","상상인증권","960","1055","95","9.90","9722271","11089513082"
"041650","상신브레이크","3260","3400","140","4.29","416015","1404389710"
"091580","상신이디피","15900","18850","2950","18.55","8825281","157176571100"
"263810","상신전자","3370","3500","130","3.86","2013975","7060031440"
"089980","상아프론테크","29650","34400","4750","16.02","1233479","38994068000"
"042940","상지카일룸","1005","1030","25","2.49","17081806","17947626822"
"042600","새로닉스","20400","23750","3350","16.42","1388442","30785460700"
"075180","새론오토모티브","4830","4945","115","2.38","55071","269806940"
"252990","샘씨엔에스","5040","4995","-45","-0.89","5743416","29424083405"
"007540","샘표","57500","51700","-5800","-10.09","1094639","59446231650"
"248170","샘표식품","36000","38650","2650","7.36","1030353","41140344100"
"294630","서남","2730","2985","255","9.34","1472785","4216948080"
"038070","서린바이오","12650","16050","3400","26.88","31393858","536368788650"
"006730","서부T&D","7310","8590","1280","17.51","7799671","61912056150"
"079650","서산","2025","2195","170","8.40","1020646","2241388280"
"100660","서암기계공업","7680","6950","-730","-9.51","21743749","157792265890"
"007860","서연","7250","6950","-300","-4.14","2125352","15020144080"
"200880","서연이화","8130","8730","600","7.38","10243819","90667606490"
"019770","서연탑메탈","6330","5930","-400","-6.32","4431212","26268204020"
"017390","서울가스","243000","251000","8000","3.29","305144","73770365500"
"043710","서울리거","1025","955","-70","-6.83","2090420","2063334879"
"092190","서울바이오시스","7040","6970","-70","-0.99","5361479","39935094650"
"046890","서울반도체","10600","11200","600","5.66","3397041","37061315750"
"004410","서울식품","258","266","8","3.10","129829208","35382993077"
"004415","서울식품우","3230","3380","150","4.64","101825","347134425"
"063170","서울옥션","18800","23500","4700","25.00","7043444","145421587850"
"027040","서울전자통신","692","695","3","0.43","2000783","1329968599"
"018680","서울제약","4980","5310","330","6.63","3336242","20091723905"
"021050","서원","1410","1525","115","8.16","2512405","3601784120"
"093920","서원인텍","5650","5820","170","3.01","543840","3126155850"
"189860","서전기전","9440","9830","390","4.13","5605922","52527109530"
"178320","서진시스템","15150","15800","650","4.29","3505674","54245503300"
"122690","서진오토모티브","3085","3165","80","2.59","998536","3096600660"
"140070","서플러스글로벌","3400","3730","330","9.71","1773202","6391534335"
"011370","서한","1345","1480","135","10.04","12847653","18123101275"
"065710","서호전기","17850","18850","1000","5.60","89522","1656089900"
"008490","서흥","32200","36250","4050","12.58","246041","8461928850"
"035890","서희건설","1420","1515","95","6.69","11932239","17009200205"
"357550","석경에이티","17300","19150","1850","10.69","1845109","33908780350"
"003100","선광","90400","99200","8800","9.73","1035144","97822487100"
"007610","선도전기","3000","3000","0","0.00","0","0"
"067370","선바이오","17350","18300","950","5.48","102491","1778274850"
"171090","선익시스템","16400","17900","1500","9.15","3506729","61798123550"
"136490","선진","10150","11250","1100","10.84","1695138","17671264390"
"086710","선진뷰티사이언스","5940","6540","600","10.10","1583596","9979070740"
"014620","성광벤드","11050","14350","3300","29.86","14048437","170816183250"
"037350","성도이엔지","5200","5530","330","6.35","2469069","13008962925"
"014910","성문전자","1800","2040","240","13.33","4021464","8005404580"
"014915","성문전자우","8240","8750","510","6.19","12890","109333800"
"003080","성보화학","3590","3760","170","4.74","2416108","8724481600"
"004980","성신양회","9450","10600","1150","12.17","4963047","50592119390"
"004985","성신양회우","13350","15200","1850","13.86","1006946","16251115500"
"011300","성안","593","1080","487","82.12","159484944","157706068003"
"081580","성우전자","2905","3030","125","4.30","679022","1998365075"
"045300","성우테크론","4660","5020","360","7.73","4881265","24442617105"
"015750","성우하이텍","4370","5390","1020","23.34","41572435","225729464325"
"000180","성창기업지주","2000","2200","200","10.00","6560709","14009083455"
"080470","성창오토텍","6810","7510","700","10.28","603573","4455768110"
"043260","성호전자","1505","1495","-10","-0.66","8250374","12623729670"
