종목코드,종목명,시작일 기준가,종료일 종가,대비,등락률,거래량,거래대금
"003160","디아이","5910","6180","270","4.57","1594425","10011776990"
"092200","디아이씨","4125","4480","355","8.61","2532942","10935244420"
"110990","디아이티","7170","7100","-70","-0.98","1599913","11960159860"
"078590","디아크","2380","2380","0","0.00","0","0"
"263690","디알젬","8710","9640","930","10.68","176455","1648402750"
"214680","디알텍","1525","1640","115","7.54","9195293","14223344010"
"377190","디앤디플랫폼리츠","4410","4650","240","5.44","2763134","11911025545"
"263720","디앤씨미디어","21700","22900","1200","5.53","956324","22095815050"
"376300","디어유","34750","37400","2650","7.63","3722569","140618143150"
"141020","디에스앤엘","1335","1335","0","0.00","0","0"
"109740","디에스케이","5190","5770","580","11.18","344086","1906380140"
"196490","디에이테크놀로지","3930","4720","790","20.10","4514414","19114742075"
"066900","디에이피","3310","3495","185","5.59","867161","2988547790"
"180400","디엑스앤브이엑스","7740","7740","0","0.00","0","0"
"127120","디엔에이링크","3975","3895","-80","-2.01","1542021","5937458905"
"092070","디엔에프","14550","14050","-500","-3.44","1074565","15826376450"
"039840","디오","26700","27700","1000","3.75","1040800","28253579800"
"013570","디와이","6850","7350","500","7.30","6524746","46374399520"
"219550","디와이디","1435","1540","105","7.32","25547870","39173222365"
"310870","디와이씨","1450","1595","145","10.00","3861356","5962139105"
"210540","디와이파워","12650","12550","-100","-0.79","1319488","15649816150"
"104460","디와이피엔에프","38500","40500","2000","5.19","477788","18269631250"
"079810","디이엔티","6780","7950","1170","17.26","1361287","10180235660"
"113810","디젠스","1100","1240","140","12.73","34814590","45086881939"
"043360","디지아이","3600","3445","-155","-4.31","1401500","4982105315"
"197140","디지캡","4045","4130","85","2.10","1245882","4966131745"
"068930","디지털대성","6940","7920","980","14.12","894300","6456799870"
"033130","디지틀조선","2180","2325","145","6.65","1972762","4459958035"
"105740","디케이락","9440","12000","2560","27.12","1462636","15489617800"
"263020","디케이앤디","2955","3165","210","7.11","1022908","3154515420"
"290550","디케이티","9240","10950","1710","18.51","1741286","18321522800"
"187220","디티앤씨","5040","5620","580","11.51","2358868","13123545790"
"163430","디피코","7620","7620","0","0.00","0","0"
"131180","딜리","1660","1675","15","0.90","1368010","2248982715"
"315640","딥노이드","8180","8670","490","5.99","1263347","11181222870"
"317120","라닉스","6200","6760","560","9.03","1457187","9689369300"
"042510","라온시큐어","2745","3050","305","11.11","11330701","33685922000"
"232680","라온테크","14700","14650","-50","-0.34","2557282","37692397400"
"300120","라온피플","7132","5780","-1352","-18.96","7012592","65867532800"
"171120","라이온켐텍","7600","8950","1350","17.76","11297979","105126722830"
"069540","라이트론","3880","4250","370","9.54","1663080","6568464825"
"285770","라이프사이언스테크놀로지","1390","1390","0","0.00","0","0"
"347700","라이프시맨틱스","5700","5950","250","4.39","2178336","13212238650"
"214260","라파스","38600","40500","1900","4.92","613617","24835434800"
"403360","라피치","13000","13500","500","3.85","1488","18975600"
"115390","락앤락","7810","8070","260","3.33","4575713","39971269900"
"200350","래몽래인","16100","21800","5700","35.40","4560752","89505921650"
"171010","램테크놀러지","6190","7430","1240","20.03","5717471","40662011430"
"084650","랩지노믹스","7590","8100","510","6.72","93329615","824652284250"
"217500","러셀","3490","3820","330","9.46","10681024","40842461455"
"092590","럭스피아","2350","2085","-265","-11.28","25943","48196140"
"141080","레고켐바이오","47950","50200","2250","4.69","5251845","245398339650"
"060300","레드로버","1830","1830","0","0.00","0","0"
"038390","레드캡투어","18350","20250","1900","10.35","434760","8858410700"
"294140","레몬","5920","5420","-500","-8.45","12067029","68683354400"
"228670","레이","23950","23150","-800","-3.34","2947570","71095512500"
"228850","레이언스","9500","10700","1200","12.63","960507","10044583490"
"412350","레이저쎌","14750","12250","-2500","-16.95","11641547","150104099390"
"281740","레이크머티리얼즈","4450","4715","265","5.96","9310464","44928536320"
"277810","레인보우로보틱스","23750","28100","4350","18.32","10600212","295707532950"
"179720","렌딩머신","5600","5100","-500","-8.93","165","967400"
"215100","로보로보","7300","7750","450","6.16","19358395","150170275100"
"090360","로보스타","18500","20650","2150","11.62","2214746","44143190700"
"238500","로보쓰리","798","720","-78","-9.77","971143","687361240"
"108490","로보티즈","18150","21700","3550","19.56","8743333","186808783800"
"900260","로스웰","307","360","53","17.26","213172899","78832640434"
"223220","로지스몬","598","590","-8","-1.34","3159","1509486"
"067730","로지시스","4950","5840","890","17.98","6694592","40643401500"
"071280","로체시스템즈","6020","6380","360","5.98","2324843","14541147970"
"032350","롯데관광개발","11900","11850","-50","-0.42","8647129","98351221200"
"089860","롯데렌탈","36650","38150","1500","4.09","1520175","58438427650"
"330590","롯데리츠","5290","5080","-210","-3.97","5505885","27834659433"
"000400","롯데손해보험","1615","1705","90","5.57","3675025","6146674330"
"023530","롯데쇼핑","99000","102000","3000","3.03","2142156","202247199400"
"004000","롯데정밀화학","68800","68400","-400","-0.58","3402953","223771112700"
"286940","롯데정보통신","26350","27550","1200","4.55","552857","14917545750"
"280360","롯데제과","115500","123000","7500","6.49","247820","29279876500"
"004990","롯데지주","35050","38850","3800","10.84","3799228","136191245200"
"00499K","롯데지주우","47600","50700","3100","6.51","20902","1014178100"
"005300","롯데칠성","174000","166500","-7500","-4.31","893528","151793042500"
"005305","롯데칠성우","71900","71400","-500","-0.70","25641","1823865900"
"011170","롯데케미칼","180000","183000","3000","1.67","2372056","411715670000"
"071840","롯데하이마트","16850","16750","-100","-0.59","411632","6946797550"
"038060","루멘스","1135","1190","55","4.85","3334361","3896154270"
"162120","루켄테크놀러지스","4800","5100","300","6.25","42518","203993190"
"253610","루트락","2395","2290","-105","-4.38","20701","42295815"
"085370","루트로닉","17900","20700","2800","15.64","7331960","140319283900"
"08537M","루트로닉3우C","25200","28850","3650","14.48","4168","107938600"
"060240","룽투코리아","4765","5280","515","10.81","32335360","173636140285"
"058470","리노공업","134200","131800","-2400","-1.79","1015933","133271059464"
"039980","리노스","1030","973","-57","-5.53","7483680","7114505490"
"019570","리더스 기술투자","400","388","-12","-3.00","12885616","5100722038"
"016100","리더스코스메틱","2820","2630","-190","-6.74","346680","933920380"
"012700","리드코프","8080","8420","340","4.21","2699400","22423612680"
"302550","리메드","13400","13550","150","1.12","458887","6406228200"
"377450","리파인","11500","11050","-450","-3.91","855094","9477654900"
"277070","린드먼아시아","4720","5050","330","6.99","4352290","22642448515"
"042500","링네트","4550","5020","470","10.33","5081541","27520649295"
"219420","링크제니시스","5680","7040","1360","23.94","9645719","68445246240"
"027740","마니커","1585","1415","-170","-10.73","10177113","14585654345"
"195500","마니커에프앤지","3915","4100","185","4.73","4040167","16585049455"
"357430","마스턴프리미어리츠","5010","5010","0","0.00","336264","1664690370"
"222810","마이더스AI","2070","1565","-505","-24.40","58928968","118538694385"
"305090","마이크로디지탈","5140","5350","210","4.09","1653717","9498102520"
"098120","마이크로컨텍솔","6300","6430","130","2.06","1262430","8135648490"
"147760","마이크로프랜드","4550","4935","385","8.46","396340","1935876805"
"377480","마인즈랩","16250","16950","700","4.31","1448010","24412046200"
"038290","마크로젠","26200","26850","650","2.48","318032","8344388000"
"204320","만도","48500","56200","7700","15.88","7269109","393528102100"
"001080","만호제강","22300","27600","5300","23.77","198510","4821760050"
"267980","매일유업","59100","59200","100","0.17","230183","13478052700"
"005990","매일홀딩스","9230","8900","-330","-3.58","102382","918807740"
"127160","매직마이크로","282","282","0","0.00","0","0"
"093520","매커스","7940","9000","1060","13.35","3225864","28369534620"
"377030","맥스트","17850","18850","1000","5.60","11709218","218431153200"
"088980","맥쿼리인프라","12200","12900","700","5.74","20352318","252843725750"
"094800","맵스리얼티1","4520","4510","-10","-0.22","796840","3536004420"
"100590","머큐리","6430","6690","260","4.04","379950","2493521480"
"067280","멀티캠퍼스","38100","40100","2000","5.25","161575","6539952300"
"072870","메가스터디","11200","11300","100","0.89","1499800","17354780550"
"215200","메가스터디교육","77400","85000","7600","9.82","1478858","126956957300"
"133750","메가엠디","2670","3130","460","17.23","57506877","210456641795"
"235980","메드팩토","26400","32500","6100","23.11","5295070","160486239500"
"200580","메디쎄이","14000","16400","2400","17.14","82731","1189713100"
"041920","메디아나","5100","5050","-50","-0.98","12369305","68722196395"
"233250","메디안디노스틱","32600","32700","100","0.31","267","8364050"
"014100","메디앙스","4160","4085","-75","-1.80","561506","2266702940"
"236340","메디젠휴먼케어","9400","9080","-320","-3.40","4828","43737760"
"054180","메디콕스","5410","8250","2840","52.50","16403983","124491802410"
"086900","메디톡스","113800","110000","-3800","-3.34","477774","54114400200"
"078160","메디포스트","19450","21300","1850","9.51","3567846","76622757300"
"065650","메디프론","1595","1715","120","7.52","2100104","3565459745"
"138040","메리츠금융지주","26600","29200","2600","9.77","3001353","78279584300"
"008560","메리츠증권","4665","4875","210","4.50","16069692","74375781210"
"000060","메리츠화재","32550","37250","4700","14.44","3583983","120586151350"
"021880","메이슨캐피탈","566","475","-91","-16.08","28394611","14286191941"
"140410","메지온","19600","18650","-950","-4.85","10107527","212789643800"
"241770","메카로","10550","11550","1000","9.48","193963","2097387510"
"090370","메타랩스","871","730","-141","-16.19","9090672","6982407462"
"059210","메타바이오메드","2270","2450","180","7.93","2209507","5281774870"
"058110","멕아이씨에스","6090","6390","300","4.93","29567786","211547992170"
"096640","멜파스","1495","1495","0","0.00","0","0"
"017180","명문제약","3270","3475","205","6.27","1303407","4375239870"
"257370","명성티엔에스","9210","9210","0","0.00","0","0"
"009900","명신산업","16650","22400","5750","34.53","11870074","239397039150"
"267060","명진홀딩스","181","181","0","0.00","0","0"
"012690","모나리자","3495","3475","-20","-0.57","6969969","24162850820"
"005360","모나미","4165","3800","-365","-8.76","12791007","48002374750"
"080420","모다이노칩","3405","3390","-15","-0.44","5214382","17639559585"
"080160","모두투어","15650","16100","450","2.88","1619772","24550615200"
"204210","모두투어리츠","4560","4830","270","5.92","89508","421274035"
"100030","모바일리더","20750","21200","450","2.17","197435","4079795100"
"087260","모바일어플라이언스","3165","3415","250","7.90","21128893","73368602460"
"101330","모베이스","2920","3190","270","9.25","2224712","6888661020"
"012860","모베이스전자","1395","1510","115","8.24","24135571","36439732125"
"363260","모비데이즈","1515","1495","-20","-1.32","20617137","32759005095"
"348030","모비릭스","15100","18250","3150","20.86","22768621","420968866850"
"250060","모비스","1740","2455","715","41.09","44953690","110607343360"
"288980","모아데이타","3843","2380","-1463","-38.07","64594254","411679723110"
"033200","모아텍","5610","9680","4070","72.55","27000043","248296636190"
"009680","모토닉","8480","8510","30","0.35","241137","2068130400"
"118990","모트렉스","10850","12000","1150","10.60","27729234","329218995640"
"006920","모헨즈","3960","4540","580","14.65","5163772","23028101335"
"009580","무림P&P","3970","4715","745","18.77","6943005","30258738345"
"001810","무림SP","2690","3010","320","11.90","11830333","35911166525"
"009200","무림페이퍼","2590","2740","150","5.79","21860999","61947586000"
"135160","무송지오씨","2660","2550","-110","-4.14","136642","346276525"
"322970","무진메디","5010","4990","-20","-0.40","54988","271801745"
"033920","무학","6680","7060","380","5.69","2347636","16522884810"
"008420","문배철강","3620","3900","280","7.73","3741231","14236263570"
"279600","미디어젠","10450","9910","-540","-5.17","172126","1713901090"
"095500","미래나노텍","6030","9160","3130","51.91","80866016","680463317200"
"025560","미래산업","10100","11300","1200","11.88","578883","6307175950"
"218150","미래생명자원","6500","5910","-590","-9.08","16804530","105950120730"
"007120","미래아이앤지","314","347","33","10.51","47007401","17192245117"
"396690","미래에셋글로벌리츠","4775","4890","115","2.41","993051","4680420355"
"353490","미래에셋대우스팩 5호","2150","2120","-30","-1.40","2888723","6548760200"
"328380","미래에셋대우스팩3호","2130","2260","130","6.10","19782423","48158846200"
"357250","미래에셋맵스리츠","4275","4405","130","3.04","668149","2843953880"
"100790","미래에셋벤처투자","5650","6150","500","8.85","2160199","12903630570"
"412930","미래에셋비전스팩1호","2150","2125","-25","-1.16","732986","1562875150"
"085620","미래에셋생명","3115","3140","25","0.80","1099354","3359659005"
"006800","미래에셋증권","6470","6680","210","3.25","22397432","143094172420"
"00680K","미래에셋증권2우B","3785","3930","145","3.83","2341642","8964837555"
"006805","미래에셋증권우","4350","4890","540","12.41","186062","842794955"
"208890","미래엔에듀파트너","1485","1300","-185","-12.46","1315","1618195"
"049950","미래컴퍼니","19550","21550","2000","10.23","473032","9762258550"
"207760","미스터블루","5440","6300","860","15.81","4436907","27994040210"
"002840","미원상사","175000","179000","4000","2.29","30402","5436227500"
"268280","미원에스씨","198000","193000","-5000","-2.53","30782","5964773000"
"107590","미원홀딩스","132500","136500","4000","3.02","10679","1418537500"
"134380","미원화학","66100","66800","700","1.06","5923","391531800"
"003650","미창석유","81600","82700","1100","1.35","9724","781582000"
"059090","미코","8190","9090","900","10.99","1720634","14963753440"
"214610","미코바이오메드","12200","11100","-1100","-9.02","76963200","1024551506000"
"201490","미투온","4425","4860","435","9.83","4213459","20154598855"
"950190","미투젠","16300","15950","-350","-2.15","839986","14131028100"
"155900","바다로19호","3340","3345","5","0.15","452287","1512716415"
"206640","바디텍메드","12950","12350","-600","-4.63","6069528","84782809250"
"018700","바른손","2695","3030","335","12.43","27388282","83089304455"
"035620","바른손이앤에이","1055","1160","105","9.95","7310885","8243560010"
"064520","바른전자","7000","5630","-1370","-19.57","1650670","9261815200"
"053030","바이넥스","15100","15350","250","1.66","6635639","100649258450"
"301300","바이브컴퍼니","30500","32450","1950","6.39","476016","14925059950"
"064550","바이오니아","34150","33350","-800","-2.34","44166494","1656589954800"
"314930","바이오다인","27200","27950","750","2.76","233013","6555374750"
"208710","바이오로그디바이스","1430","1315","-115","-8.04","23370727","33794013240"
"086820","바이오솔루션","15050","15050","0","0.00","749664","11573349600"
"038460","바이오스마트","4000","4355","355","8.88","12558599","58577165640"
"281310","바이오시네틱스","7600","7600","0","0.00","0","0"
"251120","바이오에프디엔씨","24200","23300","-900","-3.72","1237428","28041128900"
"266470","바이오인프라생명과학","2110","1600","-510","-24.17","233277","419709040"
"086040","바이오톡스텍","7660","8380","720","9.40","16393231","145052036960"
"199290","바이오프로테크","1085","1060","-25","-2.30","5325","5150761"
"099430","바이오플러스","30500","31700","1200","3.93","13896338","439324644443"
"032980","바이온","1350","1215","-135","-10.00","3231594","3765599405"
"222160","바이옵트로","6520","6590","70","1.07","1983962","13400939770"
"308080","바이젠셀","9310","9540","230","2.47","5214430","50997694610"
"043150","바텍","30350","35350","5000","16.47","1023111","33751204250"
"323990","박셀바이오","40400","64900","24500","60.64","36360856","2207192941450"
"003610","방림","2925","3750","825","28.21","5419665","17677210750"
"267790","배럴","7940","7840","-100","-1.26","912769","7283583520"
"001340","백광산업","4290","4730","440","10.26","20381542","91451204685"
"046310","백금T&A","2830","3025","195","6.89","1489118","4213657300"
"035150","백산","9310","10150","840","9.02","6309103","62527931680"
"066410","버킷스튜디오","2005","3190","1185","59.10","609291071","1706614791450"
"002410","범양건영","4650","5420","770","16.56","33318911","172658879315"
"382900","범한퓨얼셀","33900","33650","-250","-0.74","8101853","254731634950"
"206400","베노홀딩스","3405","3455","50","1.47","1816213","6383534310"
"019010","베뉴지","2295","2240","-55","-2.40","9070199","20259095550"
"322190","베른","553","664","111","20.07","65822","36941956"
"177350","베셀","6790","7960","1170","17.23","21138408","158817600960"
"299910","베스파","3165","3165","0","0.00","0","0"
"096300","베트남개발1","205","209","4","1.95","1242929","256221804"
"007210","벽산","2735","2960","225","8.23","12014120","34112518045"
"225530","보광산업","6610","7040","430","6.51","19030386","132168340950"
"250000","보라티알","12000","12900","900","7.50","2808716","36679334050"
"002760","보락","1695","1770","75","4.42","3755958","6560256980"
"003850","보령","10350","11150","800","7.73","2854966","31084073600"
"310210","보로노이","48000","41500","-6500","-13.54","9783675","417302601750"
"006910","보성파워텍","5550","5640","90","1.62","32483826","174808286220"
"000890","보해양조","726","775","49","6.75","6378325","4771856693"
"226340","본느","1680","1745","65","3.87","2403650","4187441700"
"206950","볼빅","2950","3200","250","8.47","5849","18506740"
"003000","부광약품","8670","9730","1060","12.23","40264516","390776138330"
"001270","부국증권","21250","22600","1350","6.35","23332","496863600"
"001275","부국증권우","20200","20200","0","0.00","20624","412777950"
"026940","부국철강","3610","3985","375","10.39","2450241","9236976045"
"014470","부방","2250","2330","80","3.56","3142784","7171288010"
"011390","부산산업","86600","88900","2300","2.66","88468","7707236400"
"005030","부산주공","890","815","-75","-8.43","65698441","55117470251"
"008470","부스타","5200","5420","220","4.23","262405","1373410840"
"338220","뷰노","8120","7760","-360","-4.43","2137637","16650215290"
"100120","뷰웍스","34650","43250","8600","24.82","853939","34392850700"
"337930","브랜드엑스코퍼레이션","7280","8200","920","12.64","2064832","16332620990"
"099390","브레인즈컴퍼니","8520","8830","310","3.64","735861","6649137530"
"064480","브리지텍","4845","5480","635","13.11","1558389","8021038280"
"288330","브릿지바이오테라퓨틱스","9080","12600","3520","38.77","3335041","39643579840"
"365900","브이씨","12600","10650","-1950","-15.48","3012691","35216532300"
"251630","브이원텍","7400","7840","440","5.95","882428","6819894540"
"018290","브이티지엠피","5270","5470","200","3.80","3407157","18625910350"
"044480","블루베리 NFT","2455","2185","-270","-11.00","17653233","42903840785"
"033560","블루콤","9880","9720","-160","-1.62","374190","3644619140"
"191600","블루탑","6930","9670","2740","39.54","1003","7706250"
"369370","블리츠웨이","2810","3090","280","9.96","5758321","16966003895"
"126340","비나텍","41450","45650","4200","10.13","618980","25702349000"
"121800","비덴트","8920","10600","1680","18.83","166393038","1949681091390"
"148140","비디아이","640","640","0","0.00","0","0"
"082800","비보존 헬스케어","959","1005","46","4.80","8386948","8413710387"
"318410","비비씨","10700","11250","550","5.14","562891","6331362450"
"002070","비비안","1730","1950","220","12.72","11992552","23669024085"
"100220","비상교육","6120","6520","400","6.54","1870321","12490441260"
"146320","비씨엔씨","17000","17100","100","0.59","1644242","28215228200"
"200780","비씨월드제약","10200","10850","650","6.37","1347333","15287172350"
"141000","비아트론","8320","9040","720","8.65","783088","6944434800"
"090460","비에이치","25500","28250","2750","10.78","16697377","455544241150"
"083650","비에이치아이","7600","8300","700","9.21","22671090","167334227940"
"215050","비엔디생활건강","912","912","0","0.00","0","0"
"142760","비엘","6110","6230","120","1.96","26489251","197059160900"
"065170","비엘팜텍","936","920","-16","-1.71","3914444","3705936513"
"086220","비엘헬스케어","2585","2750","165","6.38","852","2246560"
"086670","비엠티","12050","16150","4100","34.02","4136897","60892790400"
"335890","비올","2000","2075","75","3.75","4751790","9791240630"
"138580","비즈니스온","8060","8340","280","3.47","653537","5348007070"
"082920","비츠로셀","11150","13450","2300","20.63","1676195","20753727300"
"054220","비츠로시스","5640","2365","-3275","-58.07","41019222","120052815500"
"042370","비츠로테크","7050","7120","70","0.99","1501644","10567224700"
"030790","비케이탑스","904","904","0","0.00","0","0"
"050090","비케이홀딩스","520","572","52","10.00","20660981","11986855109"
"307870","비투엔","2050","2260","210","10.24","33414015","91890936715"
"357880","비트나인","12000","11250","-750","-6.25","4295339","49879998750"
"032850","비트컴퓨터","6620","7240","620","9.37","7008948","51782230640"
"148780","비플라이소프트","2140","2165","25","1.17","28907648","216098403830"
"238200","비피도","8380","8360","-20","-0.24","393869","3225159720"
"093190","빅솔론","6100","6920","820","13.44","1193308","8119030380"
"065450","빅텍","5340","6040","700","13.11","23726434","138777344675"
"210120","빅텐츠","18950","20400","1450","7.65","1577","29115900"
"005180","빙그레","46650","47100","450","0.96","158994","7514302550"
"072950","빛샘전자","6550","7170","620","9.47","583345","4073158170"
"266170","뿌리깊은나무들","1430","1080","-350","-24.48","141577","135893991"
"143240","사람인에이치알","33100","34000","900","2.72","729314","24010950600"
"003960","사조대림","24600","26350","1750","7.11","392054","9630238000"
"008040","사조동아원","1600","1360","-240","-15.00","59228418","85291537485"
"007160","사조산업","45200","45300","100","0.22","169894","7585887150"
"014710","사조씨푸드","5160","5790","630","12.21","20267654","120203481985"
"006090","사조오양","9120","9350","230","2.52","350083","3176957610"
"100090","삼강엠앤티","19450","27000","7550","38.82","14973427","348084046750"
"122350","삼기","3120","3505","385","12.34","4075978","13992362490"
"014970","삼륭물산","5960","6820","860","14.43","8620642","57266146250"
"018310","삼목에스폼","18700","21600","2900","15.51","1050309","20970052300"
"053700","삼보모터스","4000","4800","800","20.00","6221274","31478042170"
"009620","삼보산업","1105","1275","170","15.38","11631716","14165686330"
"023600","삼보판지","9540","10100","560","5.87","598054","5863337460"
"001470","삼부토건","2160","2160","0","0.00","102240652","214278714405"
"006400","삼성SDI","537000","616000","79000","14.71","5451627","3102266613765"
"006405","삼성SDI우","274000","309500","35500","12.96","45887","13451188500"
"006660","삼성공조","10600","10650","50","0.47","207200","2184432050"
"380320","삼성머스트스팩5호","4490","4975","485","10.80","30853983","150867344780"
"028260","삼성물산","114000","123000","9000","7.89","5383182","632854750500"
"02826K","삼성물산우B","103500","112500","9000","8.70","65318","7130421000"
"207940","삼성바이오로직스","819000","904000","85000","10.38","1255349","1068852890300"
"032830","삼성생명","60200","62300","2100","3.49","4046480","241087356570"
"377630","삼성스팩4호","6020","8380","2360","39.20","81824724","628952129220"
"425290","삼성스팩6호","7560","6530","-1030","-13.62","46611167","319898569890"
"018260","삼성에스디에스","132500","131000","-1500","-1.13","2455449","325197733000"
"028050","삼성엔지니어링","20550","21800","1250","6.08","24831640","489340193150"
"009150","삼성전기","134500","134000","-500","-0.37","10961027","1522533975654"
"009155","삼성전기우","74800","76800","2000","2.67","104082","8113447600"
"005930","삼성전자","58700","59900","1200","2.04","299148330","18089719509626"
"005935","삼성전자우","53900","54700","800","1.48","18854833","1046608233961"
"001360","삼성제약","3330","3865","535","16.07","18354820","72814078665"
"010140","삼성중공업","5500","5970","470","8.55","74806086","418018112860"
"010145","삼성중공우","229500","231000","1500","0.65","8909","2017204000"
"016360","삼성증권","33650","35300","1650","4.90","5806349","193563955100"
"068290","삼성출판사","25550","27700","2150","8.41","1534030","41293442850"
"029780","삼성카드","30500","31800","1300","4.26","1546173","48078227468"
"000810","삼성화재","196500","202000","5500","2.80","1568889","312002375725"
"000815","삼성화재우","156000","158000","2000","1.28","114507","18001860500"
"006110","삼아알미늄","16900","23300","6400","37.87","5247610","112043531100"
"009300","삼아제약","14750","15400","650","4.41","230636","3527305450"
"145990","삼양사","41350","42600","1250","3.02","218789","9072308700"
"145995","삼양사우","32800","34900","2100","6.40","3647","124906100"
"003230","삼양식품","102500","111500","9000","8.78","1615287","172725195500"
"225190","삼양옵틱스","12650","12300","-350","-2.77","446750","5423951200"
"002170","삼양통상","53400","53300","-100","-0.19","27339","1445117600"
"272550","삼양패키징","17150","19800","2650","15.45","176561","3325991750"
"000070","삼양홀딩스","73500","74500","1000","1.36","300934","22044015000"
"000075","삼양홀딩스우","60000","59600","-400","-0.67","709","42352900"
"002810","삼영무역","13350","13600","250","1.87","100337","1356329850"
"361670","삼영에스앤씨","7000","7560","560","8.00","283082","2120594010"
"054540","삼영엠텍","5450","5790","340","6.24","43082651","232126298805"
"065570","삼영이엔씨","4890","7470","2580","52.76","17647262","109888320340"
"005680","삼영전자","10350","10450","100","0.97","564081","5861581200"
"003720","삼영화학","2475","3300","825","33.33","38188740","117990504575"
"023000","삼원강재","2580","2820","240","9.30","642644","1804324135"
"004380","삼익THK","12150","13850","1700","13.99","2341616","31863582450"
"002450","삼익악기","1410","1545","135","9.57","6502268","10304222935"
"032280","삼일","2155","2415","260","12.06","2572362","5875319600"
"002290","삼일기업공사","3720","4650","930","25.00","16697679","78158832530"
"004440","삼일씨엔에스","7540","9190","1650","21.88","1003951","9292244020"
"000520","삼일제약","7800","8100","300","3.85","2999290","24712419630"
"009770","삼정펄프","26250","29900","3650","13.90","1262154","36860313900"
"037460","삼지전자","9830","10300","470","4.78","508096","5175105930"
"032750","삼진","6750","7350","600","8.89","3477196","27786121370"
"054090","삼진엘앤디","3400","3455","55","1.62","70898574","243813633290"
"005500","삼진제약","24550","24500","-50","-0.20","2324473","58238857400"
"000250","삼천당제약","32650","36800","4150","12.71","3305819","116843758700"
"004690","삼천리","182000","194000","12000","6.59","603619","112068464000"
"024950","삼천리자전거","7680","7930","250","3.26","2226976","17218851920"
"038500","삼표시멘트","4050","4445","395","9.75","8653027","38261207740"
"017480","삼현철강","5500","5870","370","6.73","781573","4309755840"
"010960","삼호개발","3980","4270","290","7.29","968198","3990026215"
"046390","삼화네트웍스","3630","3825","195","5.37","18640284","69249446125"
"004450","삼화왕관","37050","42300","5250","14.17","995097","44100608650"
"009470","삼화전기","18250","19150","900","4.93","192943","3585713750"
"011230","삼화전자","2965","3050","85","2.87","407929","1240378555"
"001820","삼화콘덴서","39700","42450","2750","6.93","545407","23038826600"
"000390","삼화페인트","6690","8280","1590","23.77","4132383","33922245850"
"027580","상보","1495","1635","140","9.36","27495363","46227898820"
"038540","상상인","8740","9190","450","5.15","2920997","25714929180"
"101000","상상인인더스트리","747","782","35","4.69","17762820","15117878714"
"415580","상상인제3호스팩","2115","2105","-10","-0.47","376395","791770005"
"001290","상상인증권","960","1055","95","9.90","9716356","11083288542"
"041650","상신브레이크","3260","3385","125","3.83","415425","1402390100"
"091580","상신이디피","15900","18750","2850","17.92","8818647","157052017450"
"263810","상신전자","3370","3505","135","4.01","2013951","7059947600"
"089980","상아프론테크","29650","34650","5000","16.86","1219760","38521806350"
"042940","상지카일룸","1005","1025","20","1.99","17066239","17931616037"
"042600","새로닉스","20400","23850","3450","16.91","1387194","30755816550"
"075180","새론오토모티브","4830","4950","120","2.48","55070","269801995"
"252990","샘씨엔에스","5040","5000","-40","-0.79","5740642","29410215535"
"007540","샘표","57500","51800","-5700","-9.91","1093628","59393908450"
"248170","샘표식품","36000","38800","2800","7.78","1030147","41132378100"
"294630","서남","2730","2995","265","9.71","1472573","4216315235"
"038070","서린바이오","12650","16100","3450","27.27","31392986","536354773150"
"006730","서부T&D","7310","8560","1250","17.10","7796420","61884189290"
"079650","서산","2025","2195","170","8.40","1020546","2241168780"
"100660","서암기계공업","7680","6930","-750","-9.77","21731064","157704250930"
"007860","서연","7250","6950","-300","-4.14","2124218","15012273250"
"200880","서연이화","8130","8740","610","7.50","10240041","90634637620"
"019770","서연탑메탈","6330","5910","-420","-6.64","4429814","26259932230"
"017390","서울가스","243000","251000","8000","3.29","304192","73531413500"
"043710","서울리거","1025","957","-68","-6.63","2089642","2062591123"
"092190","서울바이오시스","7040","6950","-90","-1.28","5358810","39916506930"
"046890","서울반도체","10600","11200","600","5.66","3376716","36833670400"
"004410","서울식품","258","265","7","2.71","129798395","35374828481"
"004415","서울식품우","3230","3380","150","4.64","101825","347134425"
"063170","서울옥션","18800","23500","4700","25.00","7036192","145251228700"
"027040","서울전자통신","692","699","7","1.01","1990547","1322803963"
"018680","서울제약","4980","5310","330","6.63","3335667","20088670655"
"021050","서원","1410","1525","115","8.16","2511241","3600013835"
"093920","서원인텍","5650","5840","190","3.36","541065","3109985130"
"189860","서전기전","9440","9730","290","3.07","5562071","52096376530"
"178320","서진시스템","15150","15900","750","4.95","3494234","54064562450"
"122690","서진오토모티브","3085","3160","75","2.43","998535","3096597495"
"140070","서플러스글로벌","3400","3715","315","9.26","1773199","6391523145"
"011370","서한","1345","1485","140","10.41","12808188","18064630235"
"065710","서호전기","17850","18900","1050","5.88","89459","1654900300"
"008490","서흥","32200","36250","4050","12.58","245798","8453131800"
"035890","서희건설","1420","1520","100","7.04","11917443","16986778500"
"357550","석경에이티","17300","19100","1800","10.40","1844792","33902718050"
"003100","선광","90400","98900","8500","9.40","1035085","97816637200"
"007610","선도전기","3000","3000","0","0.00","0","0"
"067370","선바이오","17350","18300","950","5.48","102483","1778128450"
"171090","선익시스템","16400","17900","1500","9.15","3504553","61759235050"
"136490","선진","10150","11250","1100","10.84","1684922","17556334390"
"086710","선진뷰티사이언스","5940","6550","610","10.27","1583281","9977010590"
